customer_id,customer_name,total_sessions,total_revenue,churn_risk
84985,Nicole Anderson,4,7510.49,Active
53153,Lisa James,4,4667.41,Active
39727,Leah Reyes,4,6056.59,Active
27070,Joshua Vasquez,4,17281.12,Active
31347,Gina Ferguson,4,52416.21,Active
51408,Gary Parks,4,6614.549999999999,Active
78995,David Williams,4,13547.75,Active
29079,Bradley Velasquez,4,24733.62,Active
80773,Angel Rodriguez,4,9226.330000000002,Active
24855,Amanda Miller,4,11995.63,Active
37492,Susan Ward,4,8900.22,Active
41285,Scott Orr,4,7150.97,Active
60353,Rebecca Anderson,4,72970.35999999999,Active
1120,Nicholas Rowe,4,10540.240000000002,Active
85603,Natasha Chaney,4,4619.2,Active
99329,Mr. John Bond Jr.,4,20068.290000000005,Active
26452,Linda Clark,4,3773.34,Active
67257,Kevin Allison,4,15761.69,Active
7086,Jody Rose,4,6473.06,Active
77431,Jeremiah Campbell,4,16836.48,Active
55137,Heidi Perez,4,17489.7,Active
58217,Glenn Knight,4,17411.36,Active
25272,David Goodwin,4,6388.969999999999,Active
33105,Danny Green,4,12728.65,Active
13580,Daniel Patel,4,6670.52,Active
23704,Daniel Atkins,4,3747.97,Active
86699,Brandon Garcia,4,17430.890000000003,Active
83622,Ashlee Montoya,4,10582.76,Active
82507,Anna Figueroa,4,10445.16,Active
21857,Victoria Dixon,4,7300.44,Active
83775,Ryan Howard,4,24470.230000000003,Active
95112,Noah Davila,4,6722.599999999999,Active
34171,Nathan Johnson,4,49409.34,Active
50410,Natalie Simmons,4,5237.15,Active
81582,Mr. Ronald Thomas Jr.,4,17053.0,Active
68104,Michael Miller,4,23568.94,Active
84767,Lisa Hanson,4,16298.52,Active
254,Jessica Smith,4,5230.87,Active
48079,Jennifer Johnson,4,13787.869999999999,Active
30522,Frank Johnson,4,9916.07,Active
63951,Wendy Diaz,4,63501.840000000004,Active
30232,Tristan Riley,4,12706.019999999999,Active
8851,Tina Taylor,4,18754.66,Active
70822,Steven Mitchell,4,13350.68,Active
7982,Robert Young,4,14760.44,Active
52926,Matthew Moss,4,67680.26,Active
76344,Kimberly Benson,4,131907.52,Active
31938,Jeffrey Whitaker,4,5948.54,Active
81692,Heather Williams,4,10387.26,Active
56166,Erin Wells,4,3617.34,Active
64268,Emma Contreras,4,23624.9,Active
13288,Elizabeth Patterson,4,31525.43,Active
24354,Dr. Debra Kemp,4,10474.689999999999,Active
727,Devon Campbell,4,3505.67,Active
11139,Adam Barnett,4,5175.2699999999995,Active
78125,Vincent Collier,4,12522.939999999999,Active
43556,Tonya Calderon,4,9110.9,Active
78079,Pamela Ward,4,12015.75,Active
39075,Mark Padilla,4,144543.83,Active
22150,Kimberly Stanley,4,12079.55,Active
74844,Kevin Garrett,4,11993.85,Active
98866,Kathryn Summers,4,19710.72,Active
75597,Heather Scott,4,12346.97,Active
22730,Charles Lucas,4,10307.29,Active
50978,Alejandra Mcintyre,4,15067.67,Active
41875,Adrian Acosta,4,7223.67,Active
62519,William Mcneil,4,12862.02,Active
35613,Tiffany Steele,4,17759.129999999997,Active
94891,Sarah Jenkins,4,23260.030000000002,Active
9652,Nicholas Jones,4,13432.480000000001,Active
94472,Mr. Daniel Lloyd,4,8043.700000000001,Active
16049,Monica Terry,4,32335.92,Active
33597,Michael Gonzalez,4,8366.199999999999,Active
58727,Matthew Thompson,4,5848.860000000001,Active
45206,Matthew Duran,4,275.8,High Risk
33239,Mary Burton Md,4,5353.96,Active
59165,Mackenzie Cooper,4,12232.71,Active
28292,Larry Heath,4,4877.34,Active
31692,Kristen Mathews,4,28977.03,Active
51527,Keith Ross,4,16605.96,Active
36885,Kaitlyn Barron,4,2543.1,Active
7061,John Martinez,4,25811.429999999997,Active
68740,Jeremiah Carter,4,33592.78999999999,Active
42822,Jacqueline Mitchell,4,74037.57999999999,Active
36260,Hannah Robbins,4,8603.37,Active
37671,Charles Sherman,4,23401.839999999997,Active
69952,Amanda Hooper,4,7172.1,Active
91198,Tiffany Johnson,4,8626.49,Active
87177,Sean Frazier Jr.,4,41633.34,Active
86256,Samuel Martinez,4,8621.45,Active
88517,Richard Thornton,4,9782.439999999999,Active
86410,Michelle Smith,4,21026.61,Active
28755,Lee Campbell,4,9172.96,Active
22922,Kathryn Watson,4,9227.25,Active
63151,Jonathan Davis,4,15167.3,Active
4467,Jerry Oneill,4,19543.629999999997,Active
41258,Jason Rasmussen,4,10115.2,Active
94015,Gina Rosales,4,8013.85,Active
15712,Evelyn Salazar Dds,4,9019.17,Active
32498,Edward Reyes,4,17546.809999999998,Active
6843,Diane Love,4,11843.869999999999,Active
83914,Daniel Spears,4,10073.87,Active
4568,Daniel Padilla,4,25818.89,Active
51900,Brian Noble,4,13350.46,Active
46977,Andrew Smith,4,4050.5600000000004,Active
61456,Sarah Roberts,4,15576.029999999999,Active
75703,Robert Davila,4,7292.780000000001,Active
4712,Nicole Green,4,18068.690000000002,Active
6627,Mr. Christopher Mathis,4,5546.379999999999,Active
51511,Lauren Benton,4,12945.529999999999,Active
54823,Laura Lopez,4,28447.079999999998,Active
23393,Joseph Joyce Jr.,4,26672.77,Active
17150,Jason Anderson,4,4572.16,Active
11270,David Jackson,4,57423.45,Active
14986,Christian Anderson,4,9428.57,Active
97843,Carlos Cook,4,16297.97,Active
29978,Ashley Davis,4,18401.48,Active
4523,Adrienne Lopez,4,20714.440000000002,Active
77440,Zachary Sanders,4,6530.67,Active
35451,Zachary Hahn,4,31711.37,Active
53959,Wendy Peters,4,40857.89,Active
66983,Tony Bishop,4,30170.52,Active
27983,Sheena Roman,4,6163.259999999999,Active
75615,Rachel Reese,4,88883.51000000001,Active
78293,Patricia Price,4,14392.329999999998,Active
72399,Michelle Powers,4,25238.03,Active
44774,Michael Ward,4,97536.27,Active
88833,Melissa Torres,4,13734.89,Active
52926,Matthew Moss,4,67680.26,Active
24764,Lauren Griffin,4,12499.74,Active
23578,Julian Wilcox,4,14022.57,Active
75584,Juan Ochoa,4,12516.28,Active
38712,Joshua Lopez,4,7691.43,Active
5778,Jonathan Holmes,4,109728.09999999999,Active
19268,Jessica Williams,4,13720.14,Active
90611,Jennifer Lyons,4,23715.680000000004,Active
50438,Jeffrey Rodgers,4,52351.26,Active
30756,Jeffery Fisher,4,14856.75,Active
30889,James Reilly,4,11709.969999999998,Active
59844,Jack Bailey,4,6551.04,Active
3428,Tammy Scott,4,97624.06999999999,Active
31206,Angela Martin,4,177282.87000000005,Active
30478,Rose Wilson,4,165822.42,Active
22449,Diane Snyder,4,134152.9,Active
15949,Jacqueline Parsons,4,251402.08000000002,Active
95448,Anthony Robles,4,153569.95,Active
57762,Amanda Morrison,4,167110.5,Active
71547,Joshua Bradshaw,4,168172.82,Active
69065,Tyler Davis,4,136733.97999999998,Active
10597,Walter Gross,4,259227.91,Active
76430,Lori Martin,4,156917.56,Active
9271,Jennifer Jones Dds,4,153982.27,Active
66183,Amanda Jackson,4,153950.76,Active
92334,Jenna White,4,169676.35,Active
54761,Natalie Mann,4,177841.66999999998,Active
67169,Nathaniel Cooper,4,127214.23000000001,Active
9144,Bryan James,4,207622.28999999998,Active
43695,Paula Wyatt,4,173709.75,Active
35175,Megan Chen Md,4,212726.45,Active
36852,Jason Morgan,4,173724.83000000002,Active
52801,Thomas Nelson,4,119513.70000000001,Active
59915,Joseph Simmons,4,131475.57,Active
77466,Elijah Moody,4,257100.89,Active
17152,Karen Wells,4,267685.36000000004,Active
94133,Carla Mann,4,236229.23000000004,Active
92417,Donna Williams,4,181849.09000000003,Active
99646,Virginia Miller,4,140842.50999999998,Active
71700,Collin Johnston,4,278169.72,Active
70893,Mindy Whitehead,4,193790.02999999997,Active
97649,Morgan Wilkinson,4,279460.12999999995,Active
39909,Dominique Johnson,4,203557.65,Active
34096,Ryan Collier,4,220358.86,Active
28691,Calvin Campbell,4,169523.5,Active
87690,Christopher Clark,4,203127.7,Active
39376,Victoria Garcia,4,44040.25,Active
46061,Mrs. Mary Medina,4,49386.17999999999,Active
92657,Lisa Black,4,43647.47,Active
42140,Tracey Abbott Dds,4,150190.15,Active
90639,Daniel Thomas,4,31035.979999999996,Active
64982,Richard Grant,4,32786.24,Active
20141,Heather Foster,4,73737.79000000001,Active
10242,Mr. Stephen Cunningham Jr.,4,39098.41,Active
67496,Elizabeth Jackson,4,58719.8,Active
63532,Eric Jones,4,116392.66,Active
36083,Matthew Maxwell,4,105771.31,Active
25941,Laura Wilcox,4,129045.88999999998,Active
19393,Mariah Medina,4,57956.619999999995,Active
63163,Nicholas Young,4,55236.64,Active
69956,Emma Swanson,4,110352.28,Active
47402,Susan Sanders,4,65734.76,Active
9942,Paul Becker,4,65763.45,Active
36749,Stephanie Cortez,4,72094.26000000001,Active
14198,Thomas Kirby,4,99298.26000000001,Active
91229,Cheryl Camacho,4,159969.94,Active
30261,Sarah Bennett,4,44073.07000000001,Active
39600,Rebecca Brown,4,28311.989999999998,Active
23492,Christopher Love,4,37874.159999999996,Active
67076,Joanna Mitchell,4,72211.04000000001,Active
97783,Lauren Sanchez,4,163653.35,Active
59087,Jerry Ferguson,4,78252.14,Active
59703,Michael King,4,195915.03999999998,Active
9467,Joanne Smith,4,104355.78000000001,Active
14732,Leslie Baker,4,71294.31,Active
63588,Stephanie Campbell,4,64484.63,Active
63588,Stephanie Campbell,4,64484.63,Active
94525,Mr. Chad Wright,4,158162.18000000002,Active
58171,Emily Anderson,4,250833.19999999998,Active
58171,Emily Anderson,4,250833.19999999998,Active
25425,Valerie Perkins,4,232845.01,Active
70522,Nancy Wood,4,185708.34999999998,Active
83074,Trevor Zamora,4,88559.84,Active
75386,James Vasquez,4,266922.87,Active
27869,Ivan Espinoza,4,183351.0,Active
98064,Elizabeth Sullivan,4,196280.94,Active
53524,Brent Welch,4,247042.47,Active
54190,Jacqueline Rush,4,154382.71000000002,Active
75156,Michele Lester,4,332837.37,Active
11580,Jamie Johnson,4,278815.53,Active
89237,Mrs. Sarah Ramirez,4,255345.11000000004,Active
55029,Kayla Rodriguez,4,174402.13,Active
73485,James Reilly,4,134814.45,Active
24109,Michael Spence,4,125138.55,Active
16496,Sean Knight,4,226100.75,Active
92704,Stephen Martin,4,131488.32,Active
11856,Derrick Diaz,4,256411.06,Active
4050,Alexandria Martin,4,217991.90999999997,Active
18549,Christina Martinez,4,305865.51999999996,Active
12482,Mr. Kevin Faulkner,4,195723.5,Active
11856,Derrick Diaz,4,256411.06,Active
35178,Jorge Cox,4,161903.55,Active
76349,Tonya Curry,4,198245.50999999998,Active
44803,Melanie Parker,4,281357.07,Active
71587,Tyler Roberts,4,345185.58,Active
8643,Mr. Jason Hensley Md,4,174497.89999999997,Active
82402,Stacy Scott,4,222772.59999999998,Active
73726,David Edwards,4,231975.85000000003,Active
2293,William Maxwell,4,280659.32999999996,Active
57095,Crystal Pierce Dvm,4,200395.69,Active
28954,Diane Deleon,4,168761.02000000002,Active
70594,Daniel Poole,4,232276.65000000002,Active
42636,Jonathan Griffith,4,350243.76,Active
66012,Dylan Dixon,4,218308.58000000002,Active
2106,Kimberly Brady,4,291412.11,Active
95080,Pamela Villarreal,4,180397.92,Active
1936,Edward Morris,4,161866.65000000002,Active
73355,Robert Larson,4,0.0,High Risk
12990,Susan Cox,4,0.0,High Risk
32208,Timothy Carson,4,0.0,High Risk
64601,Tracy Singleton,4,0.0,High Risk
50286,Amy Patterson,4,0.0,High Risk
94888,Brian Brown,4,0.0,High Risk
45268,Christopher Sweeney,4,0.0,High Risk
74396,Daniel Clark,4,0.0,High Risk
10002,Elizabeth Christensen,4,0.0,High Risk
60375,Heather Vasquez,4,0.0,High Risk
57321,Jennifer Bell,4,0.0,High Risk
96969,Jessica Kaiser,4,0.0,High Risk
43780,Jessica Perry,4,0.0,High Risk
90184,John Bauer,4,0.0,High Risk
47973,Justin Smith,4,0.0,High Risk
9201,Madison Walter,4,0.0,High Risk
49268,Mark Harding,4,0.0,High Risk
93856,Matthew Simmons,4,0.0,High Risk
4608,Melinda Lee,4,0.0,High Risk
28089,Michelle Miller,4,0.0,High Risk
25895,Miranda Smith,4,0.0,High Risk
8887,Mr. Craig Brooks,4,0.0,High Risk
11529,Ryan Smith,4,0.0,High Risk
51069,Shawn Mullins Md,4,0.0,High Risk
19148,Tiffany Osborn,4,0.0,High Risk
31663,Travis Lynn,4,0.0,High Risk
90043,William Ramos,4,0.0,High Risk
26691,Andrew Hubbard,4,0.0,High Risk
45124,Audrey Robinson,4,0.0,High Risk
66738,Benjamin Powell,4,0.0,High Risk
54756,Brandon Kirk,4,0.0,High Risk
29659,Clifford Powell,4,0.0,High Risk
25592,John Olson,4,0.0,High Risk
63124,Joseph Gallagher,4,0.0,High Risk
62873,Kristen Daniels,4,0.0,High Risk
59015,Megan Rogers,4,0.0,High Risk
47819,Melissa Stanton,4,0.0,High Risk
63201,Raymond Gonzalez,4,0.0,High Risk
4101,Robert Short,4,0.0,High Risk
93525,Sandra Gonzalez,4,0.0,High Risk
81149,Scott Barrett,4,0.0,High Risk
87144,Sheila Campbell,4,0.0,High Risk
93756,Veronica Hardin,4,0.0,High Risk
2650,Brandon Vega,4,0.0,High Risk
41552,Brian Christensen,4,0.0,High Risk
92314,Caitlin Thomas,4,0.0,High Risk
35672,Cassie Andrews,4,0.0,High Risk
61950,Dana Cox,4,0.0,High Risk
6133,Derrick Tyler,4,0.0,High Risk
36899,Eric Barnes,4,0.0,High Risk
82023,Eric Ellis,4,0.0,High Risk
26634,Eric Tucker,4,0.0,High Risk
95229,Kimberly Zimmerman,4,0.0,High Risk
15704,Michael Richards,4,0.0,High Risk
99912,Michael Roberts,4,0.0,High Risk
74383,Patrick Neal Dds,4,0.0,High Risk
69582,Paul Fisher,4,0.0,High Risk
75825,Peter Ortega,4,0.0,High Risk
63270,Robert Hammond,4,0.0,High Risk
65963,Sean Williams,4,0.0,High Risk
8825,Shane Powers,4,0.0,High Risk
95302,Shawna Thompson,4,0.0,High Risk
72582,Stephanie Reynolds,4,0.0,High Risk
48782,Tracy Barker,4,0.0,High Risk
52402,Valerie Rodriguez,4,0.0,High Risk
89501,Amber Mcconnell,4,0.0,High Risk
60043,Brian Johnson,4,0.0,High Risk
56064,Carolyn Williams,4,0.0,High Risk
42617,Cheyenne Smith,4,0.0,High Risk
35123,Christy Kirby,4,0.0,High Risk
16140,Daniel Martin,4,0.0,High Risk
39224,James Fernandez,4,0.0,High Risk
93229,Jason Flores,4,0.0,High Risk
43407,Jonathan Johnson,4,0.0,High Risk
3596,Kathryn Webb,4,0.0,High Risk
31001,Kenneth Thompson,4,0.0,High Risk
21870,Kyle Hammond,4,0.0,High Risk
72036,Marc Alexander,4,0.0,High Risk
10326,Nicole Evans,4,0.0,High Risk
70213,Raymond Logan,4,0.0,High Risk
64747,Regina Morrow,4,0.0,High Risk
12572,Hannah Martinez,4,18233.96,Active
72407,Becky Carter,4,28232.079999999998,Active
92248,Amanda Barrett,4,12638.679999999998,Active
16806,Nicholas Fox,4,13392.009999999998,Active
81582,Mr. Ronald Thomas Jr.,4,17053.0,Active
59649,Mr. Michael Austin Md,4,9103.5,Active
32894,Michelle Young,4,12877.77,Active
51573,Mark Cook,4,7365.54,Active
21200,Joshua Murray,4,6541.29,Active
18969,Jose Welch,4,18423.11,Active
35282,Jesse Robinson,4,3958.55,Active
26566,Jennifer Orr,4,8008.46,Active
45679,Jason Fowler,4,8862.369999999999,Active
76753,James Cox,4,8451.0,Active
3869,Holly Neal,4,22586.56,Active
88899,George Mckay,4,19242.03,Active
87351,Eric Rodriguez,4,5339.57,Active
57435,Elizabeth Dennis,4,3592.83,Active
54998,Charlene Mosley,4,11644.740000000002,Active
39770,Ann Martinez,4,55014.93,Active
9986,Amber Fitzgerald,4,13898.169999999998,Active
79224,William Morales,4,23651.32,Active
95932,Tanya Evans,4,10199.51,Active
90217,Sonya Hart,4,21372.47,Active
78638,Richard Waller,4,5630.59,Active
4884,Mitchell Brown,4,26183.0,Active
51559,Michelle Butler,4,5902.0,Active
7149,Lisa Smith,4,31731.54,Active
86527,Lindsey Mack,4,18273.449999999997,Active
15296,Linda Davis,4,10185.43,Active
37553,Leah Smith,4,43734.87,Active
11623,Kimberly Hull,4,9246.750000000002,Active
7094,Kevin Bell,4,27203.59,Active
14716,Jean Williams,4,10323.18,Active
9813,Erin Sullivan,4,2493.8,Active
80697,David Weaver,4,9427.39,Active
95414,David Brown,4,13779.07,Active
74571,Darrell Lopez,4,12464.43,Active
94838,Crystal Hill,4,10054.78,Active
76014,Cristian Goodwin,4,8519.88,Active
21799,Eric Clark,4,208870.03999999998,Active
22472,Jessica Mcdowell,4,211375.68999999994,Active
39510,Ebony Crane,4,157313.30000000002,Active
5142,Michelle Gaines,4,147310.68,Active
60320,Daisy Day,4,200587.34000000003,Active
60026,Troy Thomas,4,301129.94000000006,Active
36257,Sheri Turner,4,177053.53999999998,Active
27898,David Davis,4,223174.54000000004,Active
43462,Mr. Douglas Cox Md,4,206905.55,Active
26409,Rebecca Smith,4,231966.93000000005,Active
88832,Nicholas Conley,4,227737.39999999997,Active
21495,John Swanson,4,175179.12,Active
90777,Stephen Sloan,4,188724.59,Active
6885,Kevin Peters,4,152492.26,Active
47679,John Walsh,4,189097.16999999998,Active
62314,Stacey Knight,4,246965.11,Active
2447,Benjamin Baker,4,244767.74000000002,Active
63477,Judy Foster,4,259000.59000000003,Active
98145,Peter Roberts,4,113969.00999999998,Active
54014,Heather Brown,4,283340.63,Active
24857,Julie Zamora,4,265099.09,Active
20363,Travis Green,4,212282.01,Active
11181,Tony Turner,4,163671.56,Active
98668,Lauren Doyle,4,314564.04999999993,Active
15406,Cynthia Pennington,4,212639.71,Active
37687,Erica Austin,4,226409.19999999998,Active
30513,Adam Rodriguez,4,169162.18000000002,Active
19934,Kim Daniel,4,188706.66999999998,Active
27853,Victoria Parker,4,322659.2499999999,Active
52436,Judy Porter,4,308834.98999999993,Active
97356,Matthew Steele,4,274211.56999999995,Active
92086,Kathleen Anthony,4,323709.93,Active
62539,Alexandra Grimes,4,291130.15,Active
29538,Christopher Orr,4,205653.28000000003,Active
51895,Lisa Smith,4,231492.47000000006,Active
29300,Kimberly French,4,273223.15,Active
2759,Wayne Barron,4,289510.27,Active
74033,Matthew Moran,4,345900.87,Active
9728,Rachel Wilkins,4,213451.11,Active
79945,Christopher Bryant,4,254275.58000000002,Active
85309,Tyrone Lawrence,4,234075.03,Active
13190,Kurt Cooper,4,290236.97,Active
4214,Mrs. Kathy Shaw,4,279623.71,Active
44010,Carly Mays,4,330868.58999999997,Active
9146,Alicia Ross,4,286992.99999999994,Active
21409,Samantha Fisher,4,156285.32999999996,Active
52345,William Hunter,4,249816.58000000002,Active
55920,Elizabeth Wilcox,4,252053.94999999998,Active
22128,Robert Caldwell,4,155937.33,Active
28476,Adrian Harris,4,311609.88,Active
68199,Rodney Hicks,4,335275.10000000003,Active
46806,Jason Brown,4,277480.94,Active
45845,Tony Gallagher,4,407963.55999999994,Active
64412,Vanessa Jackson,4,290978.68000000005,Active
27078,David Moran,4,232909.33999999997,Active
11719,Trevor Brown,4,291135.1599999999,Active
12591,Kenneth Rios,4,252607.69000000003,Active
31322,Beverly Acosta,4,306155.5,Active
93695,Erica Ortiz,4,302458.25000000006,Active
66410,Erica Smith,4,51839.48,Active
95536,Jim Rivera,4,72950.92,Active
39574,Brian Hancock,4,34078.83,Active
69358,William Adams,4,111423.86999999998,Active
39374,Stephen Horn,4,24512.48,Active
75667,Shelby Hill,4,61191.31,Active
84421,Justin Norris,4,48394.56,Active
64005,Sarah Fritz,4,99252.37,Active
51632,Michelle Khan,4,44929.24,Active
54275,Lindsay Stanton,4,23890.809999999998,Active
53231,John House,4,65113.770000000004,Active
97224,Lisa Hughes,4,45713.729999999996,Active
65404,Anna Wiley,4,45393.36,Active
66053,Patty Freeman,4,44390.28,Active
98560,Chad Martin,4,86715.0,Active
11595,Glenn Allen,4,62504.1,Active
70837,Bailey Myers,4,38361.93,Active
65936,Shirley Vasquez,4,28057.91,Active
69001,Sean Gill,4,138190.57,Active
14435,Randall Ford,4,77817.46,Active
77658,Frank Jordan,4,83907.65999999999,Active
84376,Alyssa Russell,4,169284.31,Active
38086,Ms. Susan Hunter,4,62282.71000000001,Active
20485,Jessica Sexton,4,47709.83,Active
16799,Edwin Bishop,4,40072.67999999999,Active
50191,Ronald Patterson,4,101744.54,Active
20732,Mark Bryant,4,44673.299999999996,Active
11960,Nathan Bowman,4,29301.589999999997,Active
6399,Christine Collins,4,47070.159999999996,Active
81097,Gary House,4,147800.54,Active
66932,Alexa Vasquez,4,35758.93,Active
99889,Terri Wolf,4,52299.369999999995,Active
81876,Sydney Lawson Md,4,31761.22,Active
23975,Kevin Johnson,4,69148.92,Active
74908,Christopher Johnson,4,45205.8,Active
39695,Natalie Dixon,4,73406.68,Active
70939,Devin Phillips,4,169878.05000000002,Active
46127,Chris Taylor,4,85906.54999999999,Active
67920,Bryan Wright,4,47567.82000000001,Active
31749,Michael Aguilar,4,76470.5,Active
8808,Carmen Berger,4,62884.14,Active
7299,Jason Gonzalez,4,86195.26,Active
93891,Janet Mitchell,4,53547.98999999999,Active
34703,Tracy Briggs,4,89440.90999999997,Active
44610,Stephanie Ramos,4,23823.439999999995,Active
37546,Jennifer Fritz,4,171084.65000000002,Active
9123,Daniel Buckley,4,97296.40000000001,Active
32581,Angela Williams,4,72737.72,Active
94694,Melanie Shaw,4,315938.07000000007,Active
81574,Joan Mason,4,282821.18,Active
62004,Michael Porter,4,519482.5299999999,Active
6348,Nicholas Mcdonald Md,4,369028.04,Active
21383,Sylvia Kelly,4,296471.01,Active
30181,Debra Elliott,4,403143.84,Active
2897,Hannah Mcguire,4,276690.47000000003,Active
52081,Jeffery Williams,4,248907.25,Active
38176,Jeremiah Diaz,4,186247.96,Active
91812,Curtis Rivera,4,374390.69999999995,Active
23522,Kirsten Wilson,4,328541.36999999994,Active
68667,Lauren Le,4,272921.57999999996,Active
98887,Lacey Perry,4,470255.27,Active
20151,Theresa Graham,4,7922.27,Active
49035,Teresa Stark,4,3937.6,Active
98439,Sylvia Wood,4,2786.48,Active
528,Sara Woods,4,6305.02,Active
94573,Samantha Rodriguez,4,9446.349999999999,Active
71588,Richard Turner,4,5989.1,Active
76308,Patrick Knight,4,5580.969999999999,Active
93143,Nicole Ross,4,6283.12,Active
51426,Nathan Bond,4,25219.010000000002,Active
93182,Luke Andrews,4,2684.4,Active
28725,Lonnie Pearson,4,15211.019999999999,Active
10275,Kimberly Kelley,4,4483.5,Active
47312,Katherine Ryan,4,8546.68,Active
5895,Jonathan Herrera,4,8744.09,Active
49156,John Thompson,4,3309.08,Active
53191,John Harrison Phd,4,3367.59,Active
6379,John Bennett,4,10199.849999999999,Active
69971,Joel Bautista,4,7306.660000000001,Active
60230,Jeffrey Schneider,4,2989.61,Active
31761,James Crane,4,15574.12,Active
94522,Jaime Nelson,4,34163.38,Active
73283,Ian Reed,4,3592.32,Active
1419,Eric Jones,4,13685.81,Active
40099,Donna Ramos,4,3728.91,Active
44061,David Rogers,4,4904.469999999999,Active
89674,David Craig,4,10945.23,Active
70107,Christopher Robinson,4,21754.43,Active
37760,Cassandra Chen,4,5011.62,Active
52504,Bonnie Hunter,4,6232.29,Active
27615,Annette Burns,4,627.4300000000001,High Risk
67678,Amy Hull,4,7133.38,Active
35769,Alicia Bowers,4,29328.98,Active
51001,Aaron Mejia,4,8194.74,Active
5001,William Reynolds,4,878.46,High Risk
6432,Travis Jordan,4,5738.32,Active
99180,Suzanne Matthews,4,6371.45,Active
18357,Steven Porter,4,6620.57,Active
18159,Stephanie Wagner,4,2831.52,Active
53986,Robert Patterson,4,2407.09,Active
29304,Raymond Gill,4,4970.3099999999995,Active
67963,Nathan Floyd,4,38811.2,Active
49639,Nancy Davis,4,29876.690000000002,Active
86310,Michael Holt,4,1103.4499999999998,Active
35512,Joseph Swanson,4,6641.54,Active
1271,Jose Sweeney,4,77279.93,Active
18687,John Jenkins,4,20401.050000000003,Active
79394,Jessica Weaver,4,3257.29,Active
75555,Ricardo Hall,4,0.0,High Risk
52975,Scott Matthews,4,0.0,High Risk
98569,Steven Abbott,4,0.0,High Risk
62177,Teresa Powell,4,0.0,High Risk
39219,Caitlin Watson,4,0.0,High Risk
38053,Christopher Rodriguez,4,0.0,High Risk
1107,Daniel Caldwell Md,4,0.0,High Risk
32542,Daniel Hawkins,4,0.0,High Risk
39249,Jennifer Wilkins,4,0.0,High Risk
68535,Justin Paul Jr.,4,0.0,High Risk
63992,Kaitlyn Andrews,4,0.0,High Risk
74234,Kimberly Logan,4,0.0,High Risk
42655,Kyle Johnson,4,0.0,High Risk
46555,Leah Berry,4,0.0,High Risk
54471,Mark Liu,4,0.0,High Risk
87600,Mark Young,4,0.0,High Risk
51433,Natasha Perez,4,0.0,High Risk
3220,Rebecca Kennedy,4,0.0,High Risk
43141,Sandra Sutton,4,0.0,High Risk
15310,Timothy Atkinson,4,0.0,High Risk
93708,Adrienne Harvey,4,0.0,High Risk
19980,Andrea Coleman,4,0.0,High Risk
29587,Brandon Ramirez,4,0.0,High Risk
34556,Cathy Thomas Md,4,0.0,High Risk
42263,Christopher Mccann,4,0.0,High Risk
25301,Ernest Hart,4,0.0,High Risk
14029,Grace Green,4,0.0,High Risk
96729,Heather Caldwell,4,0.0,High Risk
63328,Joshua Schultz,4,0.0,High Risk
61088,Marisa Glenn,4,0.0,High Risk
63882,Mark Moyer,4,0.0,High Risk
67115,Matthew Welch,4,0.0,High Risk
99411,Robin Dean,4,0.0,High Risk
21090,Scott Robinson,4,0.0,High Risk
52945,Shawn Hart,4,0.0,High Risk
89613,Alyssa Pacheco,4,0.0,High Risk
76741,Cory Bauer,4,0.0,High Risk
54066,Daniel Riggs,4,0.0,High Risk
31397,David Lynch,4,0.0,High Risk
18534,Dennis Houston,4,0.0,High Risk
19867,Destiny Brooks,4,0.0,High Risk
68289,Janice Wilson,4,0.0,High Risk
30690,Jay Lewis,4,0.0,High Risk
75758,Jeffrey Evans,4,0.0,High Risk
12265,Jeffrey Gallegos,4,0.0,High Risk
34650,Kimberly Henson,4,0.0,High Risk
50404,Mary Smith,4,0.0,High Risk
1321,Melanie Bond,4,0.0,High Risk
41728,Michael Long,4,0.0,High Risk
67686,Mr. James Chapman,4,0.0,High Risk
80471,Shannon Duke,4,0.0,High Risk
82995,Shannon James,4,0.0,High Risk
68468,Stephanie Woods,4,0.0,High Risk
71077,Tammy Vega,4,0.0,High Risk
54419,Tracey Lee,4,0.0,High Risk
83054,Yvonne Blair,4,0.0,High Risk
99439,Darius Hogan,4,0.0,High Risk
63649,David Spencer,4,0.0,High Risk
2853,Erica Kennedy,4,0.0,High Risk
38550,Greg Johnson Jr.,4,0.0,High Risk
75806,Jennifer Pugh,4,0.0,High Risk
38718,Jesse Ramos,4,0.0,High Risk
33406,John Olson,4,0.0,High Risk
20652,John Pierce,4,0.0,High Risk
85220,Joseph Coleman,4,0.0,High Risk
97768,Kaitlyn Payne Md,4,0.0,High Risk
24503,Katie Hill,4,0.0,High Risk
60560,Kenneth Mccullough,4,0.0,High Risk
50795,Kimberly Baker,4,0.0,High Risk
69327,Lauren Mendez,4,0.0,High Risk
89778,Brian Perkins,4,4528.4,Active
88457,Brian Kelly,4,14517.25,Active
41399,Brenda Phillips,4,8006.339999999999,Active
9199,Tyler Alexander,4,14489.489999999998,Active
4899,Tracy Smith,4,63289.229999999996,Active
165,Stuart Hodges,4,72830.45000000001,Active
1915,Sandra Brady,4,2363.81,Active
96664,Glen Lyons,4,7439.63,Active
18615,Eduardo Martin,4,6366.41,Active
59960,Daniel Allen,4,11221.83,Active
46049,Carolyn Hernandez,4,21826.09,Active
99884,Antonio Hunt,4,9726.7,Active
